Date,Time,Latitude,N/S,Longitude,E/W,Alt,Knots,m/s,Time,Distance,Velocity Regime (0.25m/s) (EMA smoothed),Miles Per Hour,MPH Regime,Acceleration,
231214,215504.8,2806.615,N,8242.8999,W,22.6,8.95,4.60,0.20,158.35,4.60,10.28,10.25,0.18,
231214,215505,2806.6147,N,8242.8995,W,22.7,9.01,4.63,0.20,159.28,4.63,10.35,10.25,0.21,
231214,215505.2,2806.6145,N,8242.899,W,22.8,8.91,4.58,0.20,160.20,4.59,10.27,10.25,0.12,
231214,215505.4,2806.6143,N,8242.8985,W,22.9,8.77,4.51,0.20,161.10,4.53,10.13,10.00,-0.04,
231214,215505.6,2806.6142,N,8242.898,W,23,8.83,4.54,0.20,162.01,4.54,10.16,10.00,-0.03,
231214,215505.8,2806.614,N,8242.8974,W,23.1,8.81,4.53,0.20,162.92,4.53,10.14,10.00,-0.06,
231214,215506,2806.6139,N,8242.8969,W,23.1,8.52,4.38,0.20,163.80,4.41,9.87,9.75,-0.21,
231214,215506.2,2806.6137,N,8242.8964,W,23.1,8.36,4.30,0.20,164.67,4.32,9.67,9.50,-0.27,
231214,215506.4,2806.6136,N,8242.8959,W,23.2,8.43,4.34,0.20,165.53,4.33,9.70,9.50,-0.19,
231214,215506.6,2806.6134,N,8242.8954,W,23.2,8.4,4.32,0.20,166.40,4.32,9.67,9.50,-0.22,
231214,215506.8,2806.6132,N,8242.8949,W,23.2,8.64,4.44,0.20,167.28,4.42,9.89,9.75,-0.11,
231214,215507,2806.613,N,8242.8943,W,23.2,8.86,4.56,0.20,168.19,4.53,10.14,10.00,0.12,
231214,215507.2,2806.6128,N,8242.8938,W,23.3,8.84,4.55,0.20,169.10,4.54,10.17,10.00,0.22,
231214,215507.4,2806.6127,N,8242.8934,W,23.3,8.66,4.45,0.20,169.99,4.47,10.01,10.00,0.14,
231214,215507.6,2806.6126,N,8242.8928,W,23.4,8.73,4.49,0.20,170.89,4.49,10.04,10.00,0.16,
231214,215507.8,2806.6124,N,8242.8923,W,23.4,8.78,4.52,0.20,171.79,4.51,10.09,10.00,0.09,
231214,215508,2806.6123,N,8242.8916,W,23.5,8.95,4.60,0.20,172.71,4.59,10.26,10.25,0.06,
231214,215508.2,2806.6121,N,8242.891,W,23.5,8.94,4.60,0.20,173.63,4.60,10.28,10.25,0.05,
231214,215508.4,2806.6119,N,8242.8904,W,23.7,9.02,4.64,0.20,174.55,4.63,10.36,10.25,0.16,
231214,215508.6,2806.6117,N,8242.8898,W,23.7,9.23,4.75,0.20,175.50,4.72,10.57,10.50,0.24,
231214,215508.8,2806.6116,N,8242.8892,W,23.7,9.19,4.73,0.20,176.44,4.73,10.58,10.50,0.22,
231214,215509,2806.6114,N,8242.8887,W,23.7,9.09,4.68,0.20,177.38,4.69,10.48,10.25,0.10,
231214,215509.2,2806.6112,N,8242.8881,W,23.8,9.05,4.66,0.20,178.31,4.66,10.43,10.25,0.07,
231214,215509.4,2806.611,N,8242.8876,W,23.8,9.01,4.63,0.20,179.24,4.64,10.38,10.25,0.01,
231214,215509.6,2806.6108,N,8242.8871,W,23.9,8.95,4.60,0.20,180.16,4.61,10.32,10.25,-0.11,
231214,215509.8,2806.6107,N,8242.8865,W,24.1,8.96,4.61,0.20,181.08,4.61,10.31,10.25,-0.12,
231214,215510,2806.6105,N,8242.886,W,24.3,9,4.63,0.20,182.01,4.63,10.35,10.25,-0.06,
231214,215510.2,2806.6103,N,8242.8854,W,24.4,8.99,4.62,0.20,182.93,4.62,10.35,10.25,-0.04,
231214,215510.4,2806.61,N,8242.8848,W,24.5,8.98,4.62,0.20,183.86,4.62,10.34,10.25,-0.02,
231214,215510.6,2806.6098,N,8242.8843,W,24.5,8.99,4.62,0.20,184.78,4.62,10.35,10.25,0.01,
231214,215510.8,2806.6096,N,8242.8837,W,24.5,8.95,4.60,0.20,185.70,4.61,10.31,10.25,-0.00,
231214,215511,2806.6094,N,8242.8831,W,24.3,8.76,4.51,0.20,186.61,4.53,10.13,10.00,-0.10,
231214,215511.2,2806.6092,N,8242.8825,W,24.1,8.62,4.43,0.20,187.50,4.45,9.96,9.75,-0.17,
231214,215511.4,2806.609,N,8242.8819,W,23.9,8.6,4.42,0.20,188.39,4.43,9.91,9.75,-0.19,
231214,215511.6,2806.6088,N,8242.8813,W,23.8,8.67,4.46,0.20,189.28,4.45,9.96,9.75,-0.17,
231214,215511.8,2806.6086,N,8242.8806,W,23.7,8.86,4.56,0.20,190.18,4.54,10.15,10.00,-0.07,
231214,215512,2806.6084,N,8242.88,W,23.7,8.8,4.53,0.20,191.09,4.53,10.13,10.00,0.00,
231214,215512.2,2806.6082,N,8242.8794,W,23.7,8.83,4.54,0.20,192.00,4.54,10.16,10.00,0.09,
231214,215512.4,2806.6079,N,8242.8789,W,23.6,9.05,4.66,0.20,192.92,4.63,10.36,10.25,0.20,
231214,215512.6,2806.6077,N,8242.8783,W,23.6,8.99,4.62,0.20,193.85,4.63,10.35,10.25,0.17,
231214,215512.8,2806.6074,N,8242.8778,W,23.5,8.87,4.56,0.20,194.76,4.58,10.24,10.00,0.04,
231214,215513,2806.6072,N,8242.8773,W,23.5,8.93,4.59,0.20,195.68,4.59,10.27,10.25,0.06,
231214,215513.2,2806.607,N,8242.8768,W,23.5,8.97,4.61,0.20,196.60,4.61,10.31,10.25,0.07,
231214,215513.4,2806.6067,N,8242.8763,W,23.5,8.97,4.61,0.20,197.53,4.61,10.32,10.25,-0.02,
231214,215513.6,2806.6067,N,8242.8757,W,23.4,8.98,4.62,0.20,198.45,4.62,10.33,10.25,-0.01,
231214,215513.8,2806.6065,N,8242.8751,W,23.3,8.98,4.62,0.20,199.37,4.62,10.33,10.25,0.04,
231214,215514,2806.6064,N,8242.8746,W,23.2,8.95,4.60,0.20,200.30,4.61,10.31,10.25,0.02,
231214,215514.2,2806.6063,N,8242.8741,W,23.1,8.96,4.61,0.20,201.22,4.61,10.31,10.25,-0.00,
231214,215514.4,2806.6061,N,8242.8735,W,23.1,9.05,4.66,0.20,202.15,4.65,10.39,10.25,0.03,
231214,215514.6,2806.6059,N,8242.873,W,23.1,9.12,4.69,0.20,203.08,4.68,10.48,10.25,0.06,
231214,215514.8,2806.6058,N,8242.8724,W,23.2,9.3,4.78,0.20,204.04,4.76,10.66,10.50,0.14,
231214,215515,2806.6056,N,8242.8718,W,23.3,9.56,4.92,0.20,205.01,4.89,10.93,10.75,0.28,
231214,215515.2,2806.6054,N,8242.8712,W,23.3,9.67,4.97,0.20,206.00,4.96,11.09,11.00,0.35,
231214,215515.4,2806.6051,N,8242.8707,W,23.3,9.77,5.03,0.20,207.01,5.01,11.21,11.00,0.37,
231214,215515.6,2806.6048,N,8242.8702,W,23.3,9.71,4.99,0.20,208.01,5.00,11.18,11.00,0.32,
231214,215515.8,2806.6045,N,8242.8697,W,23.3,9.67,4.97,0.20,209.00,4.98,11.14,11.00,0.22,
231214,215516,2806.6041,N,8242.8692,W,23.3,9.7,4.99,0.20,210.00,4.99,11.16,11.00,0.10,
231214,215516.2,2806.6038,N,8242.8687,W,23.3,9.73,5.01,0.20,211.00,5.00,11.19,11.00,0.04,
231214,215516.4,2806.6035,N,8242.8681,W,23.2,9.92,5.10,0.20,212.02,5.08,11.37,11.25,0.07,
231214,215516.6,2806.6032,N,8242.8676,W,23.2,10.11,5.20,0.20,213.05,5.18,11.58,11.50,0.18,
231214,215516.8,2806.6029,N,8242.867,W,23.2,10.15,5.22,0.20,214.10,5.21,11.66,11.50,0.23,
231214,215517,2806.6025,N,8242.8665,W,23.3,10.2,5.25,0.20,215.14,5.24,11.72,11.50,0.25,
231214,215517.2,2806.6022,N,8242.8659,W,23.3,10.22,5.26,0.20,216.19,5.25,11.75,11.75,0.25,
231214,215517.4,2806.6019,N,8242.8654,W,23.3,10.24,5.27,0.20,217.25,5.26,11.78,11.75,0.18,
231214,215517.6,2806.6016,N,8242.8648,W,23.4,10.28,5.29,0.20,218.30,5.28,11.82,11.75,0.11,
231214,215517.8,2806.6012,N,8242.8643,W,23.4,10.29,5.29,0.20,219.36,5.29,11.84,11.75,0.08,
231214,215518,2806.6009,N,8242.8638,W,23.4,10.31,5.30,0.20,220.42,5.30,11.86,11.75,0.06,
231214,215518.2,2806.6005,N,8242.8633,W,23.4,10.33,5.31,0.20,221.48,5.31,11.88,11.75,0.06,
231214,215518.4,2806.6002,N,8242.8627,W,23.4,10.36,5.33,0.20,222.55,5.33,11.92,11.75,0.06,
231214,215518.6,2806.5998,N,8242.8623,W,23.4,10.36,5.33,0.20,223.61,5.33,11.92,11.75,0.05,
231214,215518.8,2806.5994,N,8242.8617,W,23.4,10.37,5.33,0.20,224.68,5.33,11.93,11.75,0.04,
231214,215519,2806.5989,N,8242.8613,W,23.5,10.38,5.34,0.20,225.75,5.34,11.94,11.75,0.04,
231214,215519.2,2806.5985,N,8242.8607,W,23.5,10.41,5.35,0.20,226.82,5.35,11.97,11.75,0.04,
231214,215519.4,2806.5981,N,8242.8602,W,23.5,10.44,5.37,0.20,227.89,5.37,12.01,12.00,0.04,
231214,215519.6,2806.5977,N,8242.8597,W,23.6,10.48,5.39,0.20,228.97,5.39,12.05,12.00,0.06,
231214,215519.8,2806.5973,N,8242.8591,W,23.6,10.51,5.41,0.20,230.05,5.40,12.09,12.00,0.07,
231214,215520,2806.5969,N,8242.8585,W,23.7,10.52,5.41,0.20,231.13,5.41,12.10,12.00,0.07,
231214,215520.2,2806.5965,N,8242.8579,W,23.7,10.5,5.40,0.20,232.21,5.40,12.09,12.00,0.05,
231214,215520.4,2806.5962,N,8242.8573,W,23.7,10.47,5.39,0.20,233.29,5.39,12.06,12.00,0.02,
231214,215520.6,2806.5958,N,8242.8568,W,23.7,10.46,5.38,0.20,234.37,5.38,12.04,12.00,-0.00,
231214,215520.8,2806.5954,N,8242.8562,W,23.6,10.43,5.37,0.20,235.44,5.37,12.01,12.00,-0.03,
231214,215521,2806.595,N,8242.8557,W,23.6,10.43,5.37,0.20,236.51,5.37,12.01,12.00,-0.04,
231214,215521.2,2806.5946,N,8242.8551,W,23.6,10.43,5.37,0.20,237.59,5.37,12.00,12.00,-0.04,
231214,215521.4,2806.5942,N,8242.8546,W,23.6,10.45,5.38,0.20,238.66,5.37,12.02,12.00,-0.02,
231214,215521.6,2806.5938,N,8242.8541,W,23.6,10.67,5.49,0.20,239.76,5.47,12.23,12.00,0.08,
231214,215521.8,2806.5934,N,8242.8536,W,23.6,10.68,5.49,0.20,240.85,5.49,12.28,12.25,0.12,
231214,215522,2806.593,N,8242.8531,W,23.6,10.72,5.51,0.20,241.95,5.51,12.33,12.25,0.14,
231214,215522.2,2806.5926,N,8242.8526,W,23.6,10.78,5.55,0.20,243.06,5.54,12.39,12.25,0.17,
231214,215522.4,2806.5922,N,8242.8521,W,23.5,10.97,5.64,0.20,244.19,5.62,12.58,12.50,0.25,
231214,215522.6,2806.5918,N,8242.8516,W,23.5,10.99,5.65,0.20,245.32,5.65,12.63,12.50,0.18,
231214,215522.8,2806.5914,N,8242.8511,W,23.5,10.97,5.64,0.20,246.44,5.64,12.63,12.50,0.16,
231214,215523,2806.591,N,8242.8506,W,23.4,10.97,5.64,0.20,247.57,5.64,12.63,12.50,0.13,
231214,215523.2,2806.5906,N,8242.8501,W,23.4,10.96,5.64,0.20,248.70,5.64,12.62,12.50,0.10,
231214,215523.4,2806.5902,N,8242.8496,W,23.4,10.9,5.61,0.20,249.82,5.61,12.56,12.50,-0.01,
231214,215523.6,2806.5897,N,8242.8491,W,23.3,10.91,5.61,0.20,250.95,5.61,12.56,12.50,-0.03,
231214,215523.8,2806.5892,N,8242.8487,W,23.2,11.12,5.72,0.20,252.09,5.70,12.75,12.75,0.05,
231214,215524,2806.5886,N,8242.8482,W,23.2,11.16,5.74,0.20,253.23,5.73,12.83,12.75,0.09,
231214,215524.2,2806.5882,N,8242.8477,W,23.1,11.16,5.74,0.20,254.38,5.74,12.84,12.75,0.10,
231214,215524.4,2806.5877,N,8242.8472,W,23.1,11.16,5.74,0.20,255.53,5.74,12.84,12.75,0.13,
231214,215524.6,2806.5872,N,8242.8468,W,23,11.13,5.73,0.20,256.67,5.73,12.82,12.75,0.12,
231214,215524.8,2806.5867,N,8242.8463,W,23,11.16,5.74,0.20,257.82,5.74,12.84,12.75,0.04,
231214,215525,2806.5863,N,8242.8458,W,23,11.17,5.75,0.20,258.97,5.74,12.85,12.75,0.01,
231214,215525.2,2806.5858,N,8242.8453,W,23,11.18,5.75,0.20,260.12,5.75,12.86,12.75,0.01,
231214,215525.4,2806.5853,N,8242.8449,W,22.9,11.2,5.76,0.20,261.27,5.76,12.89,12.75,0.02,
231214,215525.6,2806.5848,N,8242.8444,W,22.9,11.22,5.77,0.20,262.43,5.77,12.91,12.75,0.04,
231214,215525.8,2806.5843,N,8242.8439,W,22.8,11.22,5.77,0.20,263.58,5.77,12.91,12.75,0.03,
231214,215526,2806.5837,N,8242.8435,W,22.7,11.18,5.75,0.20,264.73,5.76,12.88,12.75,0.01,
231214,215526.2,2806.5831,N,8242.8431,W,22.6,10.89,5.60,0.20,265.86,5.63,12.60,12.50,-0.12,
231214,215526.4,2806.5826,N,8242.8427,W,22.5,10.71,5.51,0.20,266.96,5.53,12.38,12.25,-0.23,
231214,215526.6,2806.582,N,8242.8422,W,22.4,10.69,5.50,0.20,268.07,5.51,12.32,12.25,-0.26,
231214,215526.8,2806.5816,N,8242.8418,W,22.3,10.69,5.50,0.20,269.17,5.50,12.31,12.25,-0.27,
231214,215527,2806.5811,N,8242.8413,W,22.3,10.68,5.49,0.20,270.26,5.50,12.29,12.25,-0.26,
231214,215527.2,2806.5806,N,8242.8408,W,22.3,10.69,5.50,0.20,271.36,5.50,12.30,12.25,-0.13,
231214,215527.4,2806.5802,N,8242.8403,W,22.3,10.85,5.58,0.20,272.48,5.56,12.45,12.25,0.03,
231214,215527.6,2806.5798,N,8242.8398,W,22.3,10.9,5.61,0.20,273.60,5.60,12.53,12.50,0.09,
231214,215527.8,2806.5794,N,8242.8394,W,22.3,11.15,5.74,0.20,274.74,5.71,12.77,12.75,0.21,
231214,215528,2806.579,N,8242.8389,W,22.3,11.34,5.83,0.20,275.90,5.81,13.00,12.75,0.31,
231214,215528.2,2806.5785,N,8242.8384,W,22.3,11.32,5.82,0.20,277.06,5.82,13.02,13.00,0.32,
231214,215528.4,2806.5781,N,8242.838,W,22.3,11.28,5.80,0.20,278.23,5.81,12.99,12.75,0.24,
231214,215528.6,2806.5777,N,8242.8375,W,22.3,11.28,5.80,0.20,279.39,5.80,12.98,12.75,0.20,
231214,215528.8,2806.5772,N,8242.837,W,22.2,11.32,5.82,0.20,280.55,5.82,13.02,13.00,0.11,
231214,215529,2806.5768,N,8242.8365,W,22.2,11.35,5.84,0.20,281.72,5.83,13.05,13.00,0.03,
231214,215529.2,2806.5764,N,8242.8361,W,22.1,11.35,5.84,0.20,282.88,5.84,13.06,13.00,0.02,
231214,215529.4,2806.576,N,8242.8356,W,22.1,11.37,5.85,0.20,284.05,5.85,13.08,13.00,0.04,
231214,215529.6,2806.5756,N,8242.8351,W,22,11.39,5.86,0.20,285.22,5.86,13.10,13.00,0.05,
231214,215529.8,2806.5752,N,8242.8346,W,21.9,11.41,5.87,0.20,286.40,5.87,13.13,13.00,0.05,
231214,215530,2806.5748,N,8242.8341,W,21.9,11.42,5.87,0.20,287.57,5.87,13.14,13.00,0.04,
231214,215530.2,2806.5743,N,8242.8336,W,21.8,11.41,5.87,0.20,288.75,5.87,13.13,13.00,0.03,
231214,215530.4,2806.5739,N,8242.8331,W,21.8,11.37,5.85,0.20,289.92,5.85,13.10,13.00,0.01,
231214,215530.6,2806.5734,N,8242.8327,W,21.8,11.34,5.83,0.20,291.08,5.84,13.06,13.00,-0.02,
231214,215530.8,2806.573,N,8242.8322,W,21.8,11.31,5.82,0.20,292.25,5.82,13.03,13.00,-0.05,
231214,215531,2806.5725,N,8242.8318,W,21.8,11.3,5.81,0.20,293.41,5.81,13.01,13.00,-0.06,
231214,215531.2,2806.572,N,8242.8313,W,21.7,11.29,5.81,0.20,294.57,5.81,13.00,12.75,-0.06,
231214,215531.4,2806.5716,N,8242.8308,W,21.7,11.31,5.82,0.20,295.74,5.82,13.01,13.00,-0.04,
231214,215531.6,2806.5712,N,8242.8302,W,21.7,11.35,5.84,0.20,296.90,5.83,13.05,13.00,-0.00,
231214,215531.8,2806.5707,N,8242.8297,W,21.7,11.38,5.85,0.20,298.07,5.85,13.09,13.00,0.03,
231214,215532,2806.5703,N,8242.8292,W,21.7,11.4,5.86,0.20,299.25,5.86,13.11,13.00,0.05,
231214,215532.2,2806.5699,N,8242.8287,W,21.7,11.37,5.85,0.20,300.42,5.85,13.09,13.00,0.04,
231214,215532.4,2806.5695,N,8242.8282,W,21.7,11.1,5.71,0.20,301.56,5.74,12.84,12.75,-0.08,
231214,215532.6,2806.5689,N,8242.8276,W,21.7,11.05,5.68,0.20,302.70,5.69,12.74,12.50,-0.14,
231214,215532.8,2806.5683,N,8242.8272,W,21.8,10.99,5.65,0.20,303.84,5.66,12.67,12.50,-0.19,
231214,215533,2806.5677,N,8242.8267,W,21.8,10.8,5.56,0.20,304.95,5.58,12.48,12.25,-0.28,
231214,215533.2,2806.5672,N,8242.8262,W,21.7,10.78,5.55,0.20,306.06,5.55,12.42,12.25,-0.30,
231214,215533.4,2806.5668,N,8242.8257,W,21.7,10.79,5.55,0.20,307.17,5.55,12.42,12.25,-0.19,
231214,215533.6,2806.5664,N,8242.8252,W,21.7,10.77,5.54,0.20,308.28,5.54,12.40,12.25,-0.15,
231214,215533.8,2806.566,N,8242.8247,W,21.7,10.8,5.56,0.20,309.39,5.55,12.42,12.25,-0.11,
231214,215534,2806.5655,N,8242.8242,W,21.7,10.85,5.58,0.20,310.51,5.58,12.47,12.25,-0.00,
231214,215534.2,2806.5651,N,8242.8237,W,21.7,10.85,5.58,0.20,311.62,5.58,12.49,12.25,0.03,
231214,215534.4,2806.5648,N,8242.8232,W,21.7,10.89,5.60,0.20,312.74,5.60,12.52,12.50,0.05,
231214,215534.6,2806.5644,N,8242.8227,W,21.6,10.92,5.62,0.20,313.86,5.61,12.56,12.50,0.07,
231214,215534.8,2806.564,N,8242.8221,W,21.5,10.95,5.63,0.20,314.99,5.63,12.59,12.50,0.08,
231214,215535,2806.5637,N,8242.8216,W,21.5,10.99,5.65,0.20,316.12,5.65,12.64,12.50,0.07,
231214,215535.2,2806.5634,N,8242.821,W,21.4,11.03,5.67,0.20,317.25,5.67,12.68,12.50,0.09,
231214,215535.4,2806.5632,N,8242.8205,W,21.4,11.06,5.69,0.20,318.39,5.69,12.72,12.50,0.09,
231214,215535.6,2806.5629,N,8242.8199,W,21.3,11.08,5.70,0.20,319.53,5.70,12.75,12.50,0.08,
231214,215535.8,2806.5626,N,8242.8193,W,21.3,11.1,5.71,0.20,320.67,5.71,12.77,12.75,0.08,
231214,215536,2806.5623,N,8242.8187,W,21.3,11.11,5.71,0.20,321.81,5.71,12.78,12.75,0.07,
231214,215536.2,2806.562,N,8242.818,W,21.3,11.14,5.73,0.20,322.96,5.73,12.81,12.75,0.06,
231214,215536.4,2806.5617,N,8242.8174,W,21.2,11.17,5.75,0.20,324.11,5.74,12.85,12.75,0.06,
231214,215536.6,2806.5613,N,8242.8168,W,21.2,11.19,5.76,0.20,325.26,5.75,12.87,12.75,0.06,
231214,215536.8,2806.561,N,8242.8161,W,21.2,11.21,5.77,0.20,326.41,5.76,12.90,12.75,0.06,
231214,215537,2806.5608,N,8242.8155,W,21.2,11.22,5.77,0.20,327.56,5.77,12.91,12.75,0.06,
231214,215537.2,2806.5604,N,8242.8148,W,21.2,11.24,5.78,0.20,328.72,5.78,12.93,12.75,0.05,
231214,215537.4,2806.5601,N,8242.8142,W,21.2,11.25,5.79,0.20,329.88,5.79,12.94,12.75,0.04,
231214,215537.6,2806.5599,N,8242.8135,W,21.3,11.22,5.77,0.20,331.03,5.77,12.92,12.75,0.02,
231214,215537.8,2806.5596,N,8242.8129,W,21.2,11.03,5.67,0.20,332.17,5.69,12.74,12.50,-0.07,
231214,215538,2806.5594,N,8242.8123,W,21.2,11,5.66,0.20,333.30,5.67,12.68,12.50,-0.10,
231214,215538.2,2806.5591,N,8242.8117,W,21.2,10.94,5.63,0.20,334.43,5.64,12.61,12.50,-0.14,
231214,215538.4,2806.5589,N,8242.8111,W,21.2,10.74,5.52,0.20,335.54,5.55,12.41,12.25,-0.24,
231214,215538.6,2806.5586,N,8242.8105,W,21.1,10.7,5.50,0.20,336.64,5.51,12.33,12.25,-0.26,
231214,215538.8,2806.5586,N,8242.8098,W,21.1,10.67,5.49,0.20,337.74,5.49,12.29,12.25,-0.20,
231214,215539,2806.5585,N,8242.8092,W,21.1,10.67,5.49,0.20,338.84,5.49,12.28,12.25,-0.18,
231214,215539.2,2806.5585,N,8242.8085,W,21.2,10.65,5.48,0.20,339.94,5.48,12.26,12.25,-0.15,
231214,215539.4,2806.5586,N,8242.8077,W,21.3,10.59,5.45,0.20,341.03,5.45,12.20,12.00,-0.09,
231214,215539.6,2806.5585,N,8242.8072,W,21.3,10.22,5.26,0.20,342.09,5.30,11.85,11.75,-0.22,
231214,215539.8,2806.5583,N,8242.8067,W,21.3,10.19,5.24,0.20,343.14,5.25,11.75,11.75,-0.24,
231214,215540,2806.558,N,8242.8061,W,21.3,10.15,5.22,0.20,344.18,5.23,11.70,11.50,-0.26,
231214,215540.2,2806.5578,N,8242.8055,W,21.3,10.13,5.21,0.20,345.22,5.21,11.67,11.50,-0.27,
231214,215540.4,2806.5575,N,8242.805,W,21.3,9.96,5.12,0.20,346.25,5.14,11.50,11.50,-0.31,
231214,215540.6,2806.5572,N,8242.8044,W,21.3,9.77,5.03,0.20,347.26,5.05,11.30,11.25,-0.25,
231214,215540.8,2806.5569,N,8242.804,W,21.3,9.75,5.02,0.20,348.27,5.02,11.24,11.00,-0.23,
231214,215541,2806.5565,N,8242.8036,W,21.3,9.75,5.02,0.20,349.27,5.02,11.22,11.00,-0.21,
231214,215541.2,2806.5561,N,8242.8032,W,21.3,9.74,5.01,0.20,350.27,5.01,11.21,11.00,-0.20,
231214,215541.4,2806.5556,N,8242.8029,W,21.3,9.72,5.00,0.20,351.27,5.00,11.19,11.00,-0.14,
231214,215541.6,2806.5551,N,8242.8027,W,21.4,9.7,4.99,0.20,352.27,4.99,11.17,11.00,-0.06,
231214,215541.8,2806.5546,N,8242.8024,W,21.2,9.69,4.98,0.20,353.27,4.99,11.16,11.00,-0.04,
231214,215542,2806.5541,N,8242.8021,W,21.1,9.65,4.96,0.20,354.26,4.97,11.12,11.00,-0.05,
231214,215542.2,2806.5536,N,8242.8019,W,21.1,9.61,4.94,0.20,355.25,4.95,11.07,11.00,-0.06,
231214,215542.4,2806.5531,N,8242.8018,W,21,9.39,4.83,0.20,356.22,4.85,10.86,10.75,-0.15,
231214,215542.6,2806.5526,N,8242.8016,W,21,9.23,4.75,0.20,357.18,4.77,10.67,10.50,-0.22,
231214,215542.8,2806.5523,N,8242.8017,W,20.9,8.53,4.39,0.20,358.07,4.46,9.99,9.75,-0.52,
231214,215543,2806.5519,N,8242.8017,W,21,8.3,4.27,0.20,358.93,4.31,9.64,9.50,-0.66,
231214,215543.2,2806.5515,N,8242.8017,W,20.9,8.12,4.18,0.20,359.77,4.20,9.40,9.25,-0.75,
231214,215543.4,2806.551,N,8242.8018,W,20.9,8.09,4.16,0.20,360.61,4.17,9.33,9.25,-0.68,
231214,215543.6,2806.5506,N,8242.8019,W,20.9,7.79,4.01,0.20,361.41,4.04,9.04,9.00,-0.73,
231214,215543.8,2806.5502,N,8242.802,W,20.8,7.6,3.91,0.20,362.20,3.94,8.81,8.75,-0.53,
231214,215544,2806.5499,N,8242.8021,W,20.8,7.54,3.88,0.20,362.98,3.89,8.70,8.50,-0.42,
231214,215544.2,2806.5495,N,8242.8023,W,20.8,7.36,3.79,0.20,363.74,3.81,8.52,8.50,-0.40,
231214,215544.4,2806.5491,N,8242.8024,W,20.7,7.3,3.76,0.20,364.49,3.77,8.42,8.25,-0.40,
231214,215544.6,2806.5488,N,8242.8026,W,20.7,7.26,3.73,0.20,365.24,3.74,8.37,8.25,-0.30,
231214,215544.8,2806.5484,N,8242.8029,W,20.7,7.33,3.77,0.20,365.99,3.76,8.42,8.25,-0.17,
231214,215545,2806.5478,N,8242.8032,W,20.7,7.38,3.80,0.20,366.75,3.79,8.48,8.25,-0.10,
231214,215545.2,2806.5474,N,8242.8035,W,20.7,7.44,3.83,0.20,367.52,3.82,8.55,8.50,0.01,
231214,215545.4,2806.547,N,8242.8038,W,20.7,7.62,3.92,0.20,368.30,3.90,8.73,8.50,0.13,
231214,215545.6,2806.5465,N,8242.8042,W,20.7,7.68,3.95,0.20,369.08,3.94,8.82,8.75,0.20,
231214,215545.8,2806.5461,N,8242.8046,W,20.6,7.75,3.99,0.20,369.88,3.98,8.90,8.75,0.21,
231214,215546,2806.5456,N,8242.8048,W,20.6,7.94,4.08,0.20,370.69,4.06,9.09,9.00,0.27,
231214,215546.2,2806.5452,N,8242.8051,W,20.6,7.96,4.09,0.20,371.51,4.09,9.15,9.00,0.27,
231214,215546.4,2806.5447,N,8242.8053,W,20.5,8.04,4.14,0.20,372.34,4.13,9.23,9.00,0.23,
231214,215546.6,2806.5442,N,8242.8056,W,20.5,8.1,4.17,0.20,373.17,4.16,9.30,9.25,0.22,
231214,215546.8,2806.5436,N,8242.8059,W,20.5,8.14,4.19,0.20,374.00,4.18,9.36,9.25,0.20,
231214,215547,2806.5431,N,8242.8062,W,20.5,8.11,4.17,0.20,374.84,4.17,9.34,9.25,0.11,
231214,215547.2,2806.5426,N,8242.8064,W,20.5,8.13,4.18,0.20,375.67,4.18,9.35,9.25,0.09,
231214,215547.4,2806.5421,N,8242.8067,W,20.5,8.09,4.16,0.20,376.51,4.17,9.32,9.25,0.04,
231214,215547.6,2806.5416,N,8242.8069,W,20.5,7.89,4.06,0.20,377.32,4.08,9.13,9.00,-0.08,
231214,215547.8,2806.5412,N,8242.8072,W,20.5,7.88,4.05,0.20,378.14,4.06,9.08,9.00,-0.12,
231214,215548,2806.5407,N,8242.8074,W,20.6,7.69,3.96,0.20,378.93,3.98,8.90,8.75,-0.20,
231214,215548.2,2806.5403,N,8242.8077,W,20.6,7.67,3.95,0.20,379.72,3.95,8.84,8.75,-0.23,
231214,215548.4,2806.5399,N,8242.808,W,20.6,7.74,3.98,0.20,380.52,3.98,8.89,8.75,-0.19,
231214,215548.6,2806.5394,N,8242.8083,W,20.6,7.9,4.06,0.20,381.33,4.05,9.05,9.00,-0.03,
231214,215548.8,2806.539,N,8242.8086,W,20.6,7.91,4.07,0.20,382.14,4.06,9.09,9.00,0.01,
231214,215549,2806.5386,N,8242.8089,W,20.6,7.88,4.05,0.20,382.95,4.06,9.07,9.00,0.08,
231214,215549.2,2806.5382,N,8242.8091,W,20.6,7.85,4.04,0.20,383.76,4.04,9.04,9.00,0.09,
231214,215549.4,2806.5378,N,8242.8094,W,20.6,7.8,4.01,0.20,384.56,4.02,8.99,8.75,0.04,
231214,215549.6,2806.5374,N,8242.8096,W,20.6,7.8,4.01,0.20,385.36,4.01,8.98,8.75,-0.03,
231214,215549.8,2806.537,N,8242.8099,W,20.6,7.78,4.00,0.20,386.16,4.00,8.96,8.75,-0.06,
231214,215550,2806.5366,N,8242.8101,W,20.6,7.75,3.99,0.20,386.96,3.99,8.93,8.75,-0.07,
231214,215550.2,2806.5362,N,8242.8103,W,20.5,7.72,3.97,0.20,387.76,3.97,8.89,8.75,-0.07,
